datetime,Won/kwh,temperature,natural gas Price,coal Price,korean LNG Price,ED,SMP/LNG
2023-03-24 18:00,263.43,17.2,2.283,176.65,13.335,502.2,19.75478065
2023-03-24 19:00,239.42,15.9,2.283,176.65,13.335,526.1,17.95425572
2023-03-24 20:00,245.79,14.4,2.283,176.65,13.335,560.1,18.43194601
2023-03-24 21:00,247.71,13.4,2.283,176.65,13.335,607.3,18.57592801
2023-03-24 22:00,272.97,12.7,2.283,176.65,13.335,676.9,20.47019123
2023-03-24 23:00,232.22,12.2,2.283,176.65,13.335,776,17.41432321
2023-03-24 0:00,117.66,11.6,2.361,175.35,12.7,858.8,9.264566929
2023-03-25 1:00,274.5,11.3,2.361,175.35,12.7,861.8,21.61417323
2023-03-25 2:00,274.04,11,2.361,175.35,12.7,843.6,21.57795276
2023-03-25 3:00,242.61,11.1,2.361,175.35,12.7,822,19.10314961
2023-03-25 4:00,245.79,9.8,2.361,175.35,12.7,801.7,19.35354331
2023-03-25 5:00,241.15,9.3,2.361,175.35,12.7,752.6,18.98818898
2023-03-25 6:00,118.05,8.7,2.361,175.35,12.7,716.9,9.295275591
2023-03-25 7:00,114.1,8.3,2.361,175.35,12.7,692.5,8.984251969
2023-03-25 8:00,245.79,8.2,2.361,175.35,12.7,685.8,19.35354331
2023-03-25 9:00,265.34,9.5,2.361,175.35,12.7,672.2,20.89291339
2023-03-25 10:00,264.45,11.5,2.361,175.35,12.7,676.9,20.82283465
2023-03-25 11:00,251.79,13.5,2.361,175.35,12.7,697.5,19.82598425
2023-03-25 12:00,251.61,14.3,2.361,175.35,12.7,703.4,19.81181102
2023-03-25 13:00,193.86,14.9,2.361,175.35,12.7,694.5,15.26456693
2023-03-25 14:00,118.19,16.9,2.361,175.35,12.7,687.2,9.306299213
2023-03-25 15:00,310.45,17.6,2.361,175.35,12.7,686.1,24.44488189
2023-03-25 16:00,240.65,18.2,2.361,175.35,12.7,673.1,18.9488189
2023-03-25 17:00,238.22,17.2,2.361,175.35,12.7,659.8,18.75748031
2023-03-25 18:00,254.92,16.2,2.361,175.35,12.7,687.7,20.07244094
2023-03-25 19:00,246.81,14.9,2.361,175.35,12.7,685,19.43385827
2023-03-25 20:00,143.05,13.6,2.361,175.35,12.7,695.6,11.26377953
2023-03-25 21:00,107.22,12.8,2.361,175.35,12.7,696.4,8.442519685
2023-03-25 22:00,171.96,12.2,2.361,175.35,12.7,739.4,13.54015748
2023-03-25 23:00,180.58,11.5,2.361,175.35,12.7,773.1,14.21889764
2023-03-25 0:00,205.2,10.4,2.361,175.35,12.7,781.1,16.15748031
2023-03-26 1:00,180.46,9.8,2.361,175.35,12.7,759.5,14.20944882
2023-03-26 2:00,185.98,9.5,2.361,175.35,12.7,738.2,14.64409449
2023-03-26 3:00,166.71,9.3,2.361,175.35,12.7,721.5,13.12677165
2023-03-26 4:00,116.67,9.2,2.361,175.35,12.7,705,9.186614173
2023-03-26 5:00,172.46,8.9,2.361,175.35,12.7,664.6,13.57952756
2023-03-26 6:00,188.97,8.5,2.361,175.35,12.7,627,14.87952756
2023-03-26 7:00,184.97,7.7,2.361,175.35,12.7,603.3,14.56456693
2023-03-26 8:00,188.35,7.1,2.361,175.35,12.7,602,14.83070866
2023-03-26 9:00,174.37,7.3,2.361,175.35,12.7,603,13.72992126
2023-03-26 10:00,175.9,8.4,2.361,175.35,12.7,623.3,13.8503937
2023-03-26 11:00,160.77,10.2,2.361,175.35,12.7,641.7,12.65905512
2023-03-26 12:00,172.03,12.2,2.361,175.35,12.7,646.8,13.54566929
2023-03-26 13:00,217.36,12.7,2.361,175.35,12.7,660.2,17.11496063
2023-03-26 14:00,179.2,13.6,2.361,175.35,12.7,655.8,14.11023622
2023-03-26 15:00,184.33,13.5,2.361,175.35,12.7,668,14.51417323
2023-03-26 16:00,173.22,13.6,2.361,175.35,12.7,653.4,13.63937008
2023-03-26 17:00,164.66,13.5,2.361,175.35,12.7,613,12.96535433
2023-03-26 18:00,120.16,13.2,2.361,175.35,12.7,620.2,9.461417323
2023-03-26 19:00,194.68,11.5,2.361,175.35,12.7,642,15.32913386
2023-03-26 20:00,179.51,9.4,2.361,175.35,12.7,641,14.13464567
2023-03-26 21:00,169.74,8.1,2.361,175.35,12.7,655.7,13.36535433
2023-03-26 22:00,173.73,7.2,2.361,175.35,12.7,697.7,13.67952756
2023-03-26 23:00,169.88,6.1,2.361,175.35,12.7,763.3,13.37637795
2023-03-26 0:00,120.61,5.2,2.361,175.35,12.7,801.3,9.496850394
2023-03-27 1:00,106.8,4.7,2.361,175.35,12.7,789.4,8.409448819
2023-03-27 2:00,252.72,3.7,2.361,175.35,12.7,774.8,19.8992126
2023-03-27 3:00,274.5,3,2.361,175.35,12.7,765.8,21.61417323
2023-03-27 4:00,229.26,3.2,2.361,175.35,12.7,759.1,18.0519685
2023-03-27 5:00,112.48,3.2,2.361,175.35,12.7,719.4,8.856692913
2023-03-27 6:00,263.43,3.3,2.361,175.35,12.7,688.1,20.74251969
2023-03-27 7:00,247.56,2.2,2.361,175.35,12.7,677,19.49291339
2023-03-27 8:00,230.13,1.9,2.361,175.35,12.7,663.6,18.12047244
2023-03-27 9:00,257.44,3.7,2.361,175.35,12.7,657.8,20.27086614
2023-03-27 10:00,254.07,6.1,2.361,175.35,12.7,673.1,20.00551181
2023-03-27 11:00,232.2,8.8,2.361,175.35,12.7,686.9,18.28346457
2023-03-27 12:00,116.28,11,2.361,175.35,12.7,624.2,9.155905512
2023-03-27 13:00,238.66,11.3,2.361,175.35,12.7,549,18.79212598
2023-03-27 14:00,255.77,12.9,2.361,175.35,12.7,500.6,20.13937008
2023-03-27 15:00,242.42,13.6,2.361,175.35,12.7,427.7,19.08818898
2023-03-27 16:00,239.11,14.2,2.361,175.35,12.7,397.7,18.82755906
2023-03-27 17:00,269.24,13.5,2.361,175.35,12.7,402.8,21.2
2023-03-27 18:00,117.41,11.4,2.361,175.35,12.7,413.5,9.24488189
2023-03-27 19:00,114.1,9.6,2.361,175.35,12.7,417.5,8.984251969
2023-03-27 20:00,251.61,8.3,2.361,175.35,12.7,453.6,19.81181102
2023-03-27 21:00,251.61,7.2,2.361,175.35,12.7,524.6,19.81181102
2023-03-27 22:00,250.75,6.4,2.361,175.35,12.7,627,19.74409449
2023-03-27 23:00,243.45,6.1,2.361,175.35,12.7,721.2,19.16929134
2023-03-27 0:00,241.79,5.6,2.088,176.25,12.525,786.3,19.30459082
2023-03-28 1:00,138.52,5.2,2.088,176.25,12.525,798.1,11.05948104
2023-03-28 2:00,118.24,5,2.088,176.25,12.525,792.7,9.440319361
2023-03-28 3:00,262.54,4.5,2.088,176.25,12.525,780.9,20.96127745
2023-03-28 4:00,242.65,4.3,2.088,176.25,12.525,764.6,19.37325349
2023-03-28 5:00,238.11,3.7,2.088,176.25,12.525,722.2,19.01077844
2023-03-28 6:00,246.56,3.3,2.088,176.25,12.525,696.2,19.68542914
2023-03-28 7:00,257.44,2.9,2.088,176.25,12.525,678.5,20.55409182
2023-03-28 8:00,154.29,2.8,2.088,176.25,12.525,673.3,12.31856287
2023-03-28 9:00,116.34,4.6,2.088,176.25,12.525,681.5,9.288622754
2023-03-28 10:00,174.73,7.5,2.088,176.25,12.525,696.7,13.950499
2023-03-28 11:00,173.99,9.7,2.088,176.25,12.525,728.9,13.89141717
2023-03-28 12:00,186.5,11.1,2.088,176.25,12.525,735.1,14.89021956
2023-03-28 13:00,180.45,12.9,2.088,176.25,12.525,672.8,14.40718563
2023-03-28 14:00,185.59,14.6,2.088,176.25,12.525,658.1,14.81756487
2023-03-28 15:00,185.73,14.7,2.088,176.25,12.525,641.7,14.82874251
2023-03-28 16:00,117.93,15,2.088,176.25,12.525,574.8,9.415568862
2023-03-28 17:00,172.46,15.2,2.088,176.25,12.525,586.7,13.76926148
2023-03-28 18:00,197.85,14.9,2.088,176.25,12.525,559.2,15.79640719
2023-03-28 19:00,178.82,13.7,2.088,176.25,12.525,568.3,14.27704591
2023-03-28 20:00,169.86,12.2,2.088,176.25,12.525,612.9,13.56167665
2023-03-28 21:00,174.36,10.7,2.088,176.25,12.525,689,13.92095808
2023-03-28 22:00,175.9,9.6,2.088,176.25,12.525,758.4,14.04391218
2023-03-28 23:00,162.06,8.8,2.088,176.25,12.525,804.9,12.93892216
2023-03-28 0:00,172.03,7.9,2.03,176.5,12.505,842.6,13.75689724
2023-03-29 1:00,206.66,7.6,2.03,176.5,12.505,833.5,16.52618952
2023-03-29 2:00,176.03,6.8,2.03,176.5,12.505,818.4,14.07676929
2023-03-29 3:00,170.92,6.3,2.03,176.5,12.505,803,13.66813275
2023-03-29 4:00,165.97,6.1,2.03,176.5,12.505,794.4,13.27229108
2023-03-29 5:00,164.15,5.9,2.03,176.5,12.505,753.9,13.1267493
2023-03-29 6:00,150.51,5.4,2.03,176.5,12.505,723.4,12.03598561
2023-03-29 7:00,169.84,5.2,2.03,176.5,12.505,700.4,13.58176729
2023-03-29 8:00,179.51,5.2,2.03,176.5,12.505,694.1,14.35505798
2023-03-29 9:00,169.68,6.5,2.03,176.5,12.505,697.6,13.56897241
2023-03-29 10:00,173.74,9.6,2.03,176.5,12.505,716.3,13.89364254
2023-03-29 11:00,174.73,12.6,2.03,176.5,12.505,744.9,13.97281088
2023-03-29 12:00,157.86,14.7,2.03,176.5,12.505,735.9,12.6237505
2023-03-29 13:00,106.31,16.6,2.03,176.5,12.505,648.2,8.50139944
2023-03-29 14:00,252.72,18.1,2.03,176.5,12.505,569.3,20.20951619
2023-03-29 15:00,241.15,19.6,2.03,176.5,12.505,520.9,19.28428629
2023-03-29 16:00,229.03,19.4,2.03,176.5,12.505,491.2,18.31507397
2023-03-29 17:00,94.12,18.8,2.03,176.5,12.505,460.7,7.526589364
2023-03-29 18:00,239.02,18.1,2.03,176.5,12.505,467.5,19.11395442
2023-03-29 19:00,238.15,16.6,2.03,176.5,12.505,485.6,19.04438225
2023-03-29 20:00,238.83,14.4,2.03,176.5,12.505,521.5,19.0987605
2023-03-29 21:00,242.81,13.1,2.03,176.5,12.505,580.5,19.41703319
2023-03-29 22:00,241.51,11.8,2.03,176.5,12.505,651.8,19.31307477
2023-03-29 23:00,228.2,10.8,2.03,176.5,12.505,739.1,18.24870052
2023-03-29 0:00,115.1,10.1,1.991,176.6,12.535,821.7,9.182289589
2023-03-30 1:00,237.92,9.4,1.991,176.6,12.535,829.2,18.98045473
2023-03-30 2:00,240.62,9,1.991,176.6,12.535,812.8,19.19585162
2023-03-30 3:00,240.36,8.2,1.991,176.6,12.535,793.2,19.17510969
2023-03-30 4:00,245.79,7.9,1.991,176.6,12.535,763.8,19.60829677
2023-03-30 5:00,248.11,7.3,1.991,176.6,12.535,697,19.79337854
2023-03-30 6:00,138.31,7.1,1.991,176.6,12.535,643.4,11.03390507
2023-03-30 7:00,114.1,6.6,1.991,176.6,12.535,610.6,9.102512964
2023-03-30 8:00,240.13,6.6,1.991,176.6,12.535,600.1,19.15676107
2023-03-30 9:00,239.53,8.1,1.991,176.6,12.535,604.7,19.10889509
2023-03-30 10:00,251.61,11.3,1.991,176.6,12.535,629.1,20.07259673
2023-03-30 11:00,242.46,14.7,1.991,176.6,12.535,644.5,19.34264061
2023-03-30 12:00,238.16,16.9,1.991,176.6,12.535,655.6,18.99960112
2023-03-30 13:00,125.07,18.7,1.991,176.6,12.535,643,9.977662545
2023-03-30 14:00,118.41,19.5,1.991,176.6,12.535,639.6,9.446350219
2023-03-30 15:00,254.05,20.3,1.991,176.6,12.535,609.1,20.2672517
2023-03-30 16:00,242.36,20.9,1.991,176.6,12.535,572,19.33466294
2023-03-30 17:00,239.96,21,1.991,176.6,12.535,596.9,19.14319904
2023-03-30 18:00,240.14,20.1,1.991,176.6,12.535,644.5,19.15755884
2023-03-30 19:00,244.13,18.5,1.991,176.6,12.535,653.4,19.47586757
2023-03-30 20:00,173.28,16.2,1.991,176.6,12.535,650.2,13.82369366
2023-03-30 21:00,117.51,14.3,1.991,176.6,12.535,656,9.374551256
2023-03-30 22:00,170.18,12.8,1.991,176.6,12.535,696.8,13.57638612
2023-03-30 23:00,173.33,11.9,1.991,176.6,12.535,728.8,13.82768249
2023-03-30 0:00,180.07,11.1,2.104,176.75,12.7,754.4,14.17874016
2023-03-31 1:00,177.8,9.9,2.104,176.75,12.7,751,14
2023-03-31 2:00,176.14,9.2,2.104,176.75,12.7,727.1,13.86929134
2023-03-31 3:00,165.43,8.8,2.104,176.75,12.7,714.5,13.02598425
2023-03-31 4:00,118.27,8.3,2.104,176.75,12.7,693.2,9.312598425
2023-03-31 5:00,172.46,8,2.104,176.75,12.7,654.3,13.57952756
2023-03-31 6:00,179.57,8,2.104,176.75,12.7,625.7,14.13937008
2023-03-31 7:00,178.81,7.7,2.104,176.75,12.7,597.4,14.07952756
2023-03-31 8:00,166.5,7.6,2.104,176.75,12.7,594.2,13.11023622
2023-03-31 9:00,174.31,9.2,2.104,176.75,12.7,604,13.72519685
2023-03-31 10:00,179.92,12.4,2.104,176.75,12.7,622.8,14.16692913
2023-03-31 11:00,164.6,15.5,2.104,176.75,12.7,654.9,12.96062992
2023-03-31 12:00,172.03,18.6,2.104,176.75,12.7,656,13.54566929
2023-03-31 13:00,175.55,20.3,2.104,176.75,12.7,660.5,13.82283465
2023-03-31 14:00,175.34,22,2.104,176.75,12.7,634.8,13.80629921
2023-03-31 15:00,173,23.2,2.104,176.75,12.7,623.8,13.62204724
2023-03-31 16:00,165.96,23.4,2.104,176.75,12.7,609.7,13.06771654
2023-03-31 17:00,163.53,23.3,2.104,176.75,12.7,652.5,12.87637795
2023-03-31 18:00,162.48,22,2.104,176.75,12.7,624.2,12.79370079
2023-03-31 19:00,169.84,20.2,2.104,176.75,12.7,630.5,13.37322835
2023-03-31 20:00,175.35,18,2.104,176.75,12.7,657.1,13.80708661
2023-03-31 21:00,160.43,16.2,2.104,176.75,12.7,705.9,12.63228346
2023-03-31 22:00,173.74,14.8,2.104,176.75,12.7,754.4,13.68031496
2023-03-31 23:00,162.9,14,2.104,176.75,12.7,799,12.82677165
2023-04-01 0:00,162.86,13.1,2.104,176.75,12.7,827.5,12.82362205
2023-04-01 1:00,117.3,12.5,2.104,176.75,12.7,817.9,9.236220472
2023-04-01 2:00,238.73,11.7,2.104,176.75,12.7,798.9,18.7976378
2023-04-01 3:00,235.08,11,2.104,176.75,12.7,785.9,18.51023622
2023-04-01 4:00,137.66,10.5,2.104,176.75,12.7,776.6,10.83937008
2023-04-01 5:00,91.87,10.4,2.104,176.75,12.7,746.2,7.233858268
2023-04-01 6:00,233.74,10.2,2.104,176.75,12.7,718.1,18.40472441
2023-04-01 7:00,236.28,9.8,2.104,176.75,12.7,702,18.60472441
2023-04-01 8:00,137.25,9.4,2.104,176.75,12.7,688.1,10.80708661
2023-04-01 9:00,237.34,11.3,2.104,176.75,12.7,687.9,18.68818898
2023-04-01 10:00,232.64,14.7,2.104,176.75,12.7,699.9,18.31811024
2023-04-01 11:00,220.93,17.8,2.104,176.75,12.7,719.9,17.39606299
2023-04-01 12:00,111.96,20.6,2.104,176.75,12.7,699.3,8.815748031
2023-04-01 13:00,236.12,22.3,2.104,176.75,12.7,642.8,18.59212598
2023-04-01 14:00,238.91,23.8,2.104,176.75,12.7,612.5,18.81181102
2023-04-01 15:00,190.43,25,2.104,176.75,12.7,569,14.99448819
2023-04-01 16:00,238.28,25.2,2.104,176.75,12.7,542.6,18.76220472
2023-04-01 17:00,240.72,25.5,2.104,176.75,12.7,529.5,18.95433071
2023-04-01 18:00,112.6,25,2.104,176.75,12.7,528.8,8.866141732
2023-04-01 19:00,114.1,22.6,2.104,176.75,12.7,538.6,8.984251969
2023-04-01 20:00,202.18,20.4,2.104,176.75,12.7,562.8,15.91968504
2023-04-01 21:00,237.75,19.2,2.104,176.75,12.7,608.5,18.72047244
2023-04-01 22:00,242.79,18.4,2.104,176.75,12.7,664.4,19.11732283
2023-04-01 23:00,223.45,17.7,2.104,176.75,12.7,753.2,17.59448819
2023-04-02 0:00,190.43,17,2.104,176.75,12.7,839.9,14.99448819
2023-04-02 1:00,126.18,16.2,2.104,176.75,12.7,845.1,9.935433071
2023-04-02 2:00,118.25,15.1,2.104,176.75,12.7,835.3,9.311023622
2023-04-02 3:00,202.62,14.6,2.104,176.75,12.7,820.2,15.95433071
2023-04-02 4:00,137.9,14.2,2.104,176.75,12.7,807.5,10.85826772
2023-04-02 5:00,196.81,13.3,2.104,176.75,12.7,766.3,15.49685039
2023-04-02 6:00,238.72,12.6,2.104,176.75,12.7,730.3,18.79685039
2023-04-02 7:00,136.82,12.1,2.104,176.75,12.7,709.5,10.77322835
2023-04-02 8:00,119.33,12.2,2.104,176.75,12.7,701.6,9.396062992
2023-04-02 9:00,107.28,14.8,2.104,176.75,12.7,704.4,8.447244094
2023-04-02 10:00,158.9,17.2,2.104,176.75,12.7,724.9,12.51181102
2023-04-02 11:00,166.08,19.3,2.104,176.75,12.7,732.2,13.07716535
2023-04-02 12:00,174.91,21,2.104,176.75,12.7,680.7,13.77244094
2023-04-02 13:00,168.12,22.5,2.104,176.75,12.7,599.3,13.23779528
2023-04-02 14:00,158.27,23.7,2.104,176.75,12.7,533.7,12.46220472
2023-04-02 15:00,135.51,24.3,2.104,176.75,12.7,473.5,10.67007874
2023-04-02 16:00,118.27,25.1,2.104,176.75,12.7,436,9.312598425
2023-04-02 17:00,172.44,24.9,2.104,176.75,12.7,410.5,13.57795276
2023-04-02 18:00,173.66,24.5,2.104,176.75,12.7,418.2,13.67401575
2023-04-02 19:00,174.9,23.5,2.104,176.75,12.7,434.8,13.77165354
2023-04-02 20:00,159.51,21.6,2.104,176.75,12.7,468.7,12.55984252
2023-04-02 21:00,160.78,20,2.104,176.75,12.7,530.2,12.65984252
2023-04-02 22:00,166.58,18.7,2.104,176.75,12.7,616.1,13.11653543
2023-04-02 23:00,164.61,18.4,2.104,176.75,12.7,736.7,12.96141732
2023-04-03 0:00,172,17.8,2.097,200,12.75,845,13.49019608
2023-04-03 1:00,170.11,16.8,2.097,200,12.75,862.7,13.34196078
2023-04-03 2:00,165.18,16,2.097,200,12.75,856,12.95529412
2023-04-03 3:00,169.53,15.1,2.097,200,12.75,845,13.29647059
2023-04-03 4:00,165.95,13.8,2.097,200,12.75,827.1,13.01568627
2023-04-03 5:00,163.53,12.9,2.097,200,12.75,784.4,12.82588235
2023-04-03 6:00,161.97,12.6,2.097,200,12.75,753.7,12.70352941
2023-04-03 7:00,166.34,11.8,2.097,200,12.75,737.9,13.04627451
2023-04-03 8:00,166.88,11.6,2.097,200,12.75,735.6,13.08862745
2023-04-03 9:00,129.32,14.1,2.097,200,12.75,737.6,10.1427451
2023-04-03 10:00,165.53,17,2.097,200,12.75,748.7,12.9827451
2023-04-03 11:00,156.04,19.2,2.097,200,12.75,752.2,12.23843137
2023-04-03 12:00,159.59,21,2.097,200,12.75,647.8,12.51686275
2023-04-03 13:00,117.25,22.4,2.097,200,12.75,521.4,9.196078431
2023-04-03 14:00,238.66,24.1,2.097,200,12.75,468.5,18.71843137
2023-04-03 15:00,236.1,24.9,2.097,200,12.75,431.8,18.51764706
2023-04-03 16:00,137.44,25.3,2.097,200,12.75,407.9,10.77960784
2023-04-03 17:00,90.54,25.8,2.097,200,12.75,395.9,7.101176471
2023-04-03 18:00,239,25.2,2.097,200,12.75,400,18.74509804
2023-04-03 19:00,238.37,24,2.097,200,12.75,411.6,18.69568627
2023-04-03 20:00,217.5,22.6,2.097,200,12.75,448.7,17.05882353
2023-04-03 21:00,242.81,20.5,2.097,200,12.75,516.8,19.04392157
2023-04-03 22:00,239.03,19.5,2.097,200,12.75,605.7,18.74745098
2023-04-03 23:00,219.09,19,2.097,200,12.75,719.7,17.18352941
2023-04-04 0:00,110.93,18.7,2.106,192.65,13.16,827.4,8.429331307
2023-04-04 1:00,236.12,18.5,2.106,192.65,13.16,847,17.94224924
2023-04-04 2:00,238.91,18,2.106,192.65,13.16,843.9,18.15425532
2023-04-04 3:00,192.02,17.6,2.106,192.65,13.16,829.6,14.59118541
2023-04-04 4:00,238.91,16.9,2.106,192.65,13.16,810.7,18.15425532
2023-04-04 5:00,249.48,16.7,2.106,192.65,13.16,770,18.95744681
2023-04-04 6:00,126.18,16.2,2.106,192.65,13.16,744.5,9.588145897
2023-04-04 7:00,114.1,15.5,2.106,192.65,13.16,729.6,8.670212766
2023-04-04 8:00,191.18,15.1,2.106,192.65,13.16,725.5,14.52735562
2023-04-04 9:00,238.74,16.1,2.106,192.65,13.16,727.9,18.14133739
2023-04-04 10:00,242.79,17.9,2.106,192.65,13.16,747.2,18.44908815
2023-04-04 11:00,241.46,18.7,2.106,192.65,13.16,765.7,18.34802432
2023-04-04 12:00,227.21,20,2.106,192.65,13.16,689.8,17.26519757
2023-04-04 13:00,118,21.1,2.106,192.65,13.16,592.7,8.96656535
2023-04-04 14:00,118.41,21.4,2.106,192.65,13.16,552.6,8.997720365
2023-04-04 15:00,232.99,21.6,2.106,192.65,13.16,516.9,17.70440729
2023-04-04 16:00,153.58,21.5,2.106,192.65,13.16,480,11.67021277
2023-04-04 17:00,137.04,20.9,2.106,192.65,13.16,453.7,10.41337386
2023-04-04 18:00,239.72,20.3,2.106,192.65,13.16,464.6,18.21580547
2023-04-04 19:00,171.26,20.1,2.106,192.65,13.16,485.7,13.01367781
2023-04-04 20:00,154.29,19.8,2.106,192.65,13.16,521.5,11.72416413
2023-04-04 21:00,107.47,16.9,2.106,192.65,13.16,581.8,8.166413374
2023-04-04 22:00,169.14,15.2,2.106,192.65,13.16,654.7,12.85258359
2023-04-04 23:00,173.32,14.4,2.106,192.65,13.16,744.3,13.17021277
2023-04-05 0:00,176.74,13.5,2.155,198,12.68,848.9,13.9384858
2023-04-05 1:00,176.49,12.7,2.155,198,12.68,859.9,13.91876972
2023-04-05 2:00,158.43,12.2,2.155,198,12.68,850.7,12.4944795
2023-04-05 3:00,135.51,12.2,2.155,198,12.68,834.7,10.68690852
2023-04-05 4:00,117.6,12.2,2.155,198,12.68,819,9.27444795
2023-04-05 5:00,172.46,12.3,2.155,198,12.68,771.2,13.60094637
2023-04-05 6:00,173.78,12.3,2.155,198,12.68,743.7,13.70504732
2023-04-05 7:00,178.75,12.5,2.155,198,12.68,722.7,14.09700315
2023-04-05 8:00,160.44,12.6,2.155,198,12.68,713.1,12.65299685
2023-04-05 9:00,174.36,12.8,2.155,198,12.68,715.2,13.75078864
2023-04-05 10:00,170.08,13.1,2.155,198,12.68,750.2,13.41324921
2023-04-05 11:00,164.61,13.4,2.155,198,12.68,763.6,12.9818612
2023-04-05 12:00,172.03,13.9,2.155,198,12.68,678.6,13.5670347
2023-04-05 13:00,175.55,14.4,2.155,198,12.68,597,13.84463722
2023-04-05 14:00,175.34,14.8,2.155,198,12.68,566.8,13.82807571
2023-04-05 15:00,172.5,14.2,2.155,198,12.68,530.8,13.60410095
2023-04-05 16:00,165.95,14.1,2.155,198,12.68,558,13.08753943
2023-04-05 17:00,163.53,12.5,2.155,198,12.68,579.7,12.8966877
2023-04-05 18:00,152.99,11.5,2.155,198,12.68,567.1,12.06545741
2023-04-05 19:00,166.34,10.4,2.155,198,12.68,527.5,13.11829653
2023-04-05 20:00,176.76,9.6,2.155,198,12.68,649.9,13.94006309
2023-04-05 21:00,160.94,9.4,2.155,198,12.68,652.9,12.69242902
2023-04-05 22:00,170.57,9.5,2.155,198,12.68,685.1,13.45189274
2023-04-05 23:00,160.56,8.9,2.155,198,12.68,762.8,12.66246057
2023-04-06 0:00,161.18,8.8,2.011,193.75,12.625,829.7,12.76673267
2023-04-06 1:00,118.51,8.9,2.011,193.75,12.625,827.5,9.386930693
2023-04-06 2:00,238.67,8.9,2.011,193.75,12.625,809.1,18.90455446
2023-04-06 3:00,245.79,8.9,2.011,193.75,12.625,797.7,19.46851485
2023-04-06 4:00,136.58,8.9,2.011,193.75,12.625,788.3,10.81821782
2023-04-06 5:00,102.1,9,2.011,193.75,12.625,757.9,8.087128713
2023-04-06 6:00,238.98,9.1,2.011,193.75,12.625,730.5,18.92910891
2023-04-06 7:00,239.93,9.1,2.011,193.75,12.625,714.5,19.00435644
2023-04-06 8:00,214.49,9.1,2.011,193.75,12.625,709.6,16.98930693
2023-04-06 9:00,245.79,9.3,2.011,193.75,12.625,712.7,19.46851485
2023-04-06 10:00,240.07,9.2,2.011,193.75,12.625,730.8,19.01544554
2023-04-06 11:00,118.14,9.1,2.011,193.75,12.625,751.7,9.357623762
2023-04-06 12:00,111.2,9.2,2.011,193.75,12.625,674.1,8.807920792
2023-04-06 13:00,237.12,9.4,2.011,193.75,12.625,586.8,18.78178218
2023-04-06 14:00,238.91,9.6,2.011,193.75,12.625,546.8,18.92356436
2023-04-06 15:00,202.37,9.5,2.011,193.75,12.625,512.7,16.02930693
2023-04-06 16:00,237.28,9.2,2.011,193.75,12.625,479.4,18.79445545
2023-04-06 17:00,257.44,9,2.011,193.75,12.625,455.4,20.39128713
2023-04-06 18:00,112.6,9.4,2.011,193.75,12.625,469.5,8.918811881
2023-04-06 19:00,114.1,9.5,2.011,193.75,12.625,489.5,9.037623762
2023-04-06 20:00,190.05,9,2.011,193.75,12.625,530.9,15.05346535
2023-04-06 21:00,245.1,8.4,2.011,193.75,12.625,589.7,19.41386139
2023-04-06 22:00,242.85,7.9,2.011,193.75,12.625,659,19.23564356
2023-04-06 23:00,237.73,7.9,2.011,193.75,12.625,730.8,18.83009901
2023-04-07 0:00,225.88,7.7,2.011,193.75,12.625,819.3,17.89148515
2023-04-07 1:00,119.39,7.4,2.011,193.75,12.625,832.7,9.456633663
2023-04-07 2:00,118.33,6.9,2.011,193.75,12.625,818.9,9.372673267
2023-04-07 3:00,243.94,6.4,2.011,193.75,12.625,803.1,19.3219802
2023-04-07 4:00,241.4,6,2.011,193.75,12.625,788.6,19.12079208
2023-04-07 5:00,136.82,5.7,2.011,193.75,12.625,746.7,10.83722772
2023-04-07 6:00,198.76,5.6,2.011,193.75,12.625,714.3,15.74336634
2023-04-07 7:00,171.26,5.7,2.011,193.75,12.625,696.5,13.56514851
2023-04-07 8:00,160.04,5.6,2.011,193.75,12.625,691.3,12.67643564
2023-04-07 9:00,117.64,6.5,2.011,193.75,12.625,693.4,9.318019802
2023-04-07 10:00,169.14,8.5,2.011,193.75,12.625,714.7,13.39722772
2023-04-07 11:00,175.53,10.5,2.011,193.75,12.625,724.2,13.90336634
2023-04-07 12:00,176.74,11.9,2.011,193.75,12.625,702.2,13.99920792
2023-04-07 13:00,177.11,13.6,2.011,193.75,12.625,626.2,14.02851485
2023-04-07 14:00,176.1,14.7,2.011,193.75,12.625,602.5,13.94851485
2023-04-07 15:00,135.51,15.5,2.011,193.75,12.625,535.5,10.73346535
2023-04-07 16:00,118.43,14.6,2.011,193.75,12.625,489.9,9.380594059
2023-04-07 17:00,172.46,14.1,2.011,193.75,12.625,490,13.66019802
2023-04-07 18:00,173.66,13,2.011,193.75,12.625,477.4,13.75524752
2023-04-07 19:00,178.81,11.7,2.011,193.75,12.625,500.3,14.16316832
2023-04-07 20:00,161.47,9.3,2.011,193.75,12.625,540.7,12.78970297
2023-04-07 21:00,174.34,7.8,2.011,193.75,12.625,587.6,13.80910891
2023-04-07 22:00,170.19,6.8,2.011,193.75,12.625,655,13.48039604
2023-04-07 23:00,164.61,5.8,2.011,193.75,12.625,723.4,13.03841584
2023-04-08 0:00,172.03,5.1,2.011,193.75,12.625,811.3,13.62613861
2023-04-08 1:00,178.87,4.6,2.011,193.75,12.625,825.5,14.16792079
2023-04-08 2:00,176.03,4.3,2.011,193.75,12.625,816,13.9429703
2023-04-08 3:00,172.5,4.3,2.011,193.75,12.625,804.2,13.66336634
